"Date","Price","Open","High","Low","Vol.","Change %"
"11/04/2021","153.52","156.01","156.28","153.10","","-1.57%"
"11/03/2021","155.97","155.13","156.10","154.94","","0.54%"
"11/02/2021","155.13","155.77","155.99","154.65","","-0.39%"
"11/01/2021","155.73","156.00","156.52","155.59","","-0.22%"
"10/29/2021","156.08","156.63","157.13","155.78","","-0.31%"
"10/28/2021","156.57","156.49","156.73","155.91","","0.08%"
"10/27/2021","156.45","157.17","157.29","155.70","","-0.43%"
"10/26/2021","157.13","156.57","157.79","156.46","","0.38%"
"10/25/2021","156.54","156.32","156.85","156.07","","0.33%"
"10/22/2021","156.02","157.21","157.70","155.91","","-0.74%"
"10/21/2021","157.18","157.98","158.22","156.77","","-0.49%"
"10/20/2021","157.95","157.76","158.26","157.00","","0.14%"
"10/19/2021","157.73","156.95","158.09","156.86","","0.54%"
"10/18/2021","156.89","157.06","157.40","156.61","","-0.10%"
"10/15/2021","157.05","155.46","157.45","155.39","","1.06%"
"10/14/2021","155.41","154.74","155.76","154.65","","0.48%"
"10/13/2021","154.66","154.38","154.99","154.10","","0.21%"
"10/12/2021","154.33","154.05","154.86","153.67","","0.19%"
"10/11/2021","154.03","152.79","154.54","152.70","","0.84%"
"10/08/2021","152.74","152.02","152.96","151.91","","0.52%"
"10/07/2021","151.95","151.32","152.11","151.01","","0.44%"
"10/06/2021","151.29","151.95","152.17","150.80","","-0.40%"
"10/05/2021","151.90","150.98","152.07","150.73","","0.63%"
"10/04/2021","150.95","150.41","151.55","150.15","","0.35%"
"10/01/2021","150.42","149.93","150.76","149.22","","0.35%"
"09/30/2021","149.90","150.30","150.96","149.79","","-0.25%"
"09/29/2021","150.27","150.92","151.21","149.90","","-0.42%"
"09/28/2021","150.90","152.04","152.60","150.54","","-0.73%"
"09/27/2021","152.01","151.49","152.22","151.12","","0.42%"
"09/24/2021","151.37","151.35","151.76","150.99","","0.05%"
"09/23/2021","151.29","149.60","151.50","149.46","","1.14%"
"09/22/2021","149.58","149.18","150.05","149.01","","0.27%"
"09/21/2021","149.17","149.42","150.16","148.94","","-0.15%"
"09/20/2021","149.40","151.12","151.24","149.17","","-1.13%"
"09/17/2021","151.11","151.32","151.95","150.95","","-0.09%"
"09/16/2021","151.25","151.37","151.60","150.86","","-0.04%"
"09/15/2021","151.31","151.46","151.59","150.82","","-0.09%"
"09/14/2021","151.44","152.17","152.87","151.30","","-0.48%"
"09/13/2021","152.17","152.10","152.35","151.89","","0.03%"
"09/10/2021","152.13","151.82","152.66","151.76","","0.24%"
"09/09/2021","151.77","151.81","152.18","151.41","","0.01%"
"09/08/2021","151.76","152.01","152.11","151.46","","-0.17%"
"09/07/2021","152.02","151.98","152.24","151.49","","0.05%"
"09/06/2021","151.94","152.18","152.29","151.79","","-0.13%"
"09/03/2021","152.14","152.07","152.32","151.77","","0.09%"
"09/02/2021","152.01","151.54","152.22","151.34","","0.38%"
"09/01/2021","151.43","151.35","151.96","151.24","","0.07%"
"08/31/2021","151.32","151.27","151.61","151.04","","0.06%"
"08/30/2021","151.23","151.15","151.30","150.93","","0.10%"
"08/27/2021","151.08","150.79","151.54","150.45","","0.20%"
"08/26/2021","150.78","151.40","151.62","150.60","","-0.36%"
"08/25/2021","151.32","150.52","151.48","150.43","","0.56%"
"08/24/2021","150.48","150.46","151.03","150.04","","0.02%"
"08/23/2021","150.45","149.70","150.78","149.38","","0.60%"
"08/20/2021","149.56","149.71","149.90","149.17","","-0.05%"
"08/19/2021","149.64","151.01","151.24","149.62","","-0.87%"
"08/18/2021","150.95","150.57","151.45","150.40","","0.28%"
"08/17/2021","150.53","151.30","151.40","150.35","","-0.50%"
"08/16/2021","151.28","151.65","152.22","150.91","","-0.41%"
"08/13/2021","151.90","152.43","152.63","151.91","","-0.32%"
"08/12/2021","152.39","153.18","153.24","152.32","","-0.50%"
"08/11/2021","153.15","153.10","153.34","152.85","","0.07%"
"08/10/2021","153.05","152.71","153.34","152.62","","0.25%"
"08/09/2021","152.67","153.04","153.20","152.57","","-0.17%"
"08/06/2021","152.93","152.89","153.27","152.60","","0.05%"
"08/05/2021","152.85","152.07","153.04","151.99","","0.53%"
"08/04/2021","152.04","151.77","152.54","151.51","","0.21%"
"08/03/2021","151.72","151.74","152.23","151.15","","0.02%"
"08/02/2021","151.69","152.51","152.88","151.52","","-0.52%"
"07/30/2021","152.49","152.88","153.23","152.43","","-0.22%"
"07/29/2021","152.82","152.77","153.47","152.50","","0.05%"
"07/28/2021","152.74","152.32","153.01","152.16","","0.30%"
"07/27/2021","152.28","152.49","152.63","151.56","","-0.11%"
"07/26/2021","152.45","152.07","152.63","151.41","","0.36%"
"07/23/2021","151.90","151.66","152.18","151.48","","0.20%"
"07/22/2021","151.59","151.28","151.93","150.73","","0.27%"
"07/21/2021","151.18","149.71","151.37","149.28","","1.01%"
"07/20/2021","149.67","149.71","149.99","148.45","","0.03%"
"07/19/2021","149.63","151.40","151.70","149.32","","-1.21%"
"07/16/2021","151.47","151.96","152.63","151.42","","-0.29%"
"07/15/2021","151.91","152.39","152.82","151.60","","-0.30%"
"07/14/2021","152.37","152.82","153.32","152.32","","-0.27%"
"07/13/2021","152.79","153.24","153.51","152.37","","-0.25%"
"07/12/2021","153.17","153.13","153.36","152.40","","0.06%"
"07/09/2021","153.08","151.40","153.18","151.16","","1.14%"
"07/08/2021","151.35","152.74","152.82","150.65","","-0.87%"
"07/07/2021","152.68","152.68","153.21","152.29","","0.01%"
"07/06/2021","152.66","153.63","154.09","152.35","","-0.62%"
"07/05/2021","153.62","153.49","153.77","153.40","","0.10%"
"07/02/2021","153.47","153.55","153.74","153.07","","-0.02%"
"07/01/2021","153.50","153.65","153.99","153.34","","-0.08%"
"06/30/2021","153.62","152.93","153.76","152.65","","0.48%"
"06/29/2021","152.88","153.62","153.65","152.60","","-0.45%"
"06/28/2021","153.57","153.64","154.26","153.38","","-0.10%"
"06/25/2021","153.72","154.37","154.55","153.58","","-0.40%"
"06/24/2021","154.34","154.93","155.16","153.82","","-0.34%"
"06/23/2021","154.86","154.34","155.17","154.22","","0.36%"
"06/22/2021","154.31","153.69","154.49","153.09","","0.44%"
"06/21/2021","153.64","152.29","153.76","151.30","","0.97%"
"06/18/2021","152.16","153.40","153.79","151.98","","-0.79%"
"06/17/2021","153.37","154.85","155.04","153.13","","-0.94%"
"06/16/2021","154.82","155.05","155.40","154.66","","-0.12%"
"06/15/2021","155.01","155.35","155.51","154.52","","-0.17%"
"06/14/2021","155.28","154.80","155.37","154.30","","0.39%"
"06/11/2021","154.67","154.99","155.23","154.62","","-0.17%"
"06/10/2021","154.93","154.79","155.24","154.10","","0.12%"
"06/09/2021","154.75","155.04","155.33","154.47","","-0.15%"
"06/08/2021","154.98","154.93","155.11","154.54","","0.06%"
"06/07/2021","154.88","154.96","155.30","154.53","","-0.06%"
"06/04/2021","154.97","155.58","155.84","154.99","","-0.37%"
"06/03/2021","155.54","155.25","155.84","155.20","","0.22%"
"06/02/2021","155.20","154.90","155.53","154.82","","0.24%"
"06/01/2021","154.83","155.71","155.96","154.85","","-0.53%"
"05/31/2021","155.65","155.74","155.96","155.29","","-0.16%"
"05/28/2021","155.90","156.00","156.09","155.57","","-0.03%"
"05/27/2021","155.95","154.12","156.10","153.81","","1.21%"
"05/26/2021","154.08","153.96","154.37","153.74","","0.11%"
"05/25/2021","153.91","153.93","154.48","153.76","","0.01%"
"05/24/2021","153.89","154.24","154.27","153.74","","-0.15%"
"05/21/2021","154.12","154.38","154.70","154.00","","-0.12%"
"05/20/2021","154.31","154.12","154.44","153.60","","0.12%"
"05/19/2021","154.13","154.49","154.82","153.53","","-0.21%"
"05/18/2021","154.46","154.32","154.86","154.29","","0.08%"
"05/17/2021","154.33","154.02","154.49","153.72","","0.13%"
"05/14/2021","154.13","153.82","154.32","153.60","","0.23%"
"05/13/2021","153.78","154.13","154.35","153.46","","-0.19%"
"05/12/2021","154.08","153.61","154.46","153.43","","0.33%"
"05/11/2021","153.57","153.59","153.99","153.13","","-0.02%"
"05/10/2021","153.60","151.79","154.04","151.79","","1.23%"
"05/07/2021","151.74","151.51","152.14","151.25","","0.19%"
"05/06/2021","151.45","151.85","152.16","151.23","","-0.22%"
"05/05/2021","151.79","151.85","152.26","151.73","","-0.01%"
"05/04/2021","151.80","151.74","152.07","150.99","","0.07%"
"05/03/2021","151.69","151.09","151.96","150.82","","0.49%"
"04/30/2021","150.95","151.85","152.13","150.85","","-0.57%"
"04/29/2021","151.82","151.38","152.43","151.27","","0.35%"
"04/28/2021","151.29","151.29","151.59","150.99","","0.06%"
"04/27/2021","151.20","150.25","151.31","150.14","","0.68%"
"04/26/2021","150.18","149.73","150.40","149.53","","0.31%"
"04/23/2021","149.71","149.40","149.97","149.05","","0.23%"
"04/22/2021","149.37","150.56","150.67","149.39","","-0.76%"
"04/21/2021","150.51","150.65","150.99","150.04","","-0.07%"
"04/20/2021","150.62","151.29","152.04","150.54","","-0.40%"
"04/19/2021","151.23","150.40","151.35","149.88","","0.53%"
"04/16/2021","150.43","149.93","150.64","149.38","","0.33%"
"04/15/2021","149.94","150.10","150.24","149.68","","-0.09%"
"04/14/2021","150.08","149.96","150.48","149.57","","0.11%"
"04/13/2021","149.91","150.32","150.85","149.65","","-0.24%"
"04/12/2021","150.27","150.46","150.62","149.74","","-0.02%"
"04/09/2021","150.30","150.05","150.96","149.58","","0.19%"
"04/08/2021","150.02","150.90","151.11","149.87","","-0.55%"
"04/07/2021","150.85","151.74","152.09","150.65","","-0.55%"
"04/06/2021","151.69","153.18","153.43","151.66","","-0.92%"
"04/05/2021","153.10","153.09","153.39","152.87","","0.01%"
"04/02/2021","153.08","153.02","153.23","152.69","","0.08%"
"04/01/2021","152.96","152.58","153.10","152.29","","0.28%"
"03/31/2021","152.53","151.65","152.81","151.54","","0.61%"
"03/30/2021","151.60","151.10","151.97","151.05","","0.36%"
"03/29/2021","151.05","151.22","151.83","150.57","","-0.06%"
"03/26/2021","151.14","149.96","151.57","149.87","","0.82%"
"03/25/2021","149.91","148.83","150.08","148.74","","0.77%"
"03/24/2021","148.76","149.35","149.49","148.51","","-0.35%"
"03/23/2021","149.28","150.90","150.95","149.07","","-1.05%"
"03/22/2021","150.87","151.07","151.07","150.19","","-0.09%"
"03/19/2021","151.00","151.60","151.84","150.56","","-0.37%"
"03/18/2021","151.56","152.02","152.58","151.44","","-0.26%"
"03/17/2021","151.96","151.41","152.10","151.33","","0.39%"
"03/16/2021","151.37","151.63","151.82","150.79","","-0.15%"
"03/15/2021","151.60","151.76","152.13","151.17","","-0.10%"
"03/12/2021","151.75","151.79","152.26","151.21","","-0.02%"
"03/11/2021","151.78","151.01","151.86","150.88","","0.56%"
"03/10/2021","150.93","150.72","151.21","150.57","","0.17%"
"03/09/2021","150.68","150.55","151.32","150.43","","0.13%"
"03/08/2021","150.49","149.89","150.72","149.63","","0.36%"
"03/05/2021","149.95","150.04","150.40","149.35","","-0.04%"
"03/04/2021","150.01","149.32","150.74","149.04","","0.49%"
"03/03/2021","149.28","148.86","149.73","148.80","","0.30%"
"03/02/2021","148.84","148.65","149.21","148.10","","0.17%"
"03/01/2021","148.59","148.55","149.32","148.32","","0.07%"
"02/26/2021","148.49","148.88","149.21","147.40","","-0.23%"
"02/25/2021","148.83","149.73","150.48","148.48","","-0.57%"
"02/24/2021","149.69","148.54","150.10","148.37","","0.81%"
"02/23/2021","148.49","147.77","148.63","147.65","","0.51%"
"02/22/2021","147.74","147.74","148.32","147.54","","-0.01%"
"02/19/2021","147.75","147.71","148.18","147.27","","0.09%"
"02/18/2021","147.62","146.65","147.80","146.53","","0.69%"
"02/17/2021","146.61","147.41","147.59","146.40","","-0.54%"
"02/16/2021","147.40","146.54","147.47","146.40","","0.63%"
"02/15/2021","146.48","145.34","146.66","145.32","","0.86%"
"02/12/2021","145.23","144.74","145.50","144.48","","0.39%"
"02/11/2021","144.67","144.67","144.93","144.56","","0.05%"
"02/10/2021","144.60","144.51","145.10","144.35","","0.10%"
"02/09/2021","144.45","144.59","144.71","144.02","","-0.07%"
"02/08/2021","144.55","144.70","144.96","144.39","","-0.10%"
"02/05/2021","144.69","144.31","144.93","144.17","","0.29%"
"02/04/2021","144.27","143.32","144.38","142.82","","0.69%"
"02/03/2021","143.28","143.45","143.71","143.10","","-0.11%"
"02/02/2021","143.44","143.37","143.82","143.11","","0.08%"
"02/01/2021","143.32","143.55","144.13","143.30","","-0.06%"
"01/29/2021","143.40","143.01","143.98","142.95","","0.30%"
"01/28/2021","142.97","142.50","143.29","142.17","","0.37%"
"01/27/2021","142.44","142.36","142.89","142.18","","0.08%"
"01/26/2021","142.32","141.86","142.48","141.26","","0.34%"
"01/25/2021","141.84","142.01","142.35","141.63","","-0.11%"
"01/22/2021","142.00","142.13","142.23","141.50","","-0.08%"
"01/21/2021","142.11","141.38","142.24","141.32","","0.54%"
"01/20/2021","141.34","141.62","142.36","141.07","","-0.17%"
"01/19/2021","141.58","140.88","141.75","140.74","","0.51%"
"01/18/2021","140.86","141.00","141.26","140.35","","-0.18%"
"01/15/2021","141.12","142.09","142.21","140.95","","-0.66%"
"01/14/2021","142.06","141.70","142.26","141.60","","0.31%"
"01/13/2021","141.62","141.80","142.28","141.51","","-0.11%"
"01/12/2021","141.78","140.92","142.05","140.74","","0.62%"
"01/11/2021","140.90","140.93","141.07","140.32","","-0.04%"
"01/08/2021","140.96","140.79","141.41","140.73","","0.13%"
"01/07/2021","140.78","140.24","141.02","140.10","","0.41%"
"01/06/2021","140.21","139.96","140.60","139.77","","0.22%"
"01/05/2021","139.90","139.96","140.18","139.50","","0.00%"
"01/04/2021","139.90","141.04","141.34","139.68","","-0.84%"
"01/01/2021","141.08","141.18","141.22","141.11","","-0.06%"
"12/31/2020","141.16","140.59","141.26","140.35","","0.44%"
"12/30/2020","140.54","139.85","140.68","139.70","","0.52%"
"12/29/2020","139.81","139.60","140.15","139.50","","0.17%"
"12/28/2020","139.57","140.20","140.60","139.46","","-0.44%"
"12/25/2020","140.19","140.46","140.86","140.13","","-0.16%"
"12/24/2020","140.41","139.76","141.24","139.65","","0.50%"
"12/23/2020","139.71","138.49","140.37","138.37","","0.91%"
"12/22/2020","138.45","139.13","139.19","137.99","","-0.45%"
"12/21/2020","139.07","139.21","139.52","136.96","","-0.44%"
"12/18/2020","139.68","140.09","140.34","139.29","","-0.25%"
"12/17/2020","140.03","139.81","140.46","139.55","","0.18%"
"12/16/2020","139.78","139.57","140.10","139.13","","0.17%"
"12/15/2020","139.54","138.63","139.64","138.27","","0.69%"
"12/14/2020","138.59","138.14","139.45","138.07","","0.77%"
"12/11/2020","137.53","138.54","138.79","136.77","","-0.71%"
"12/10/2020","138.51","139.65","139.83","138.38","","-0.78%"
"12/09/2020","139.60","139.11","140.35","139.05","","0.38%"
"12/08/2020","139.07","139.21","139.39","138.40","","-0.06%"
"12/07/2020","139.16","140.04","140.05","137.88","","-0.55%"
"12/04/2020","139.93","139.62","140.74","139.44","","0.24%"
"12/03/2020","139.59","139.55","140.32","139.43","","0.06%"
"12/02/2020","139.51","139.96","140.47","138.88","","-0.29%"
"12/01/2020","139.92","138.98","140.33","138.93","","0.73%"
"11/30/2020","138.90","138.54","139.52","138.40","","0.22%"
"11/27/2020","138.60","139.26","139.34","138.27","","-0.45%"
"11/26/2020","139.23","139.81","139.87","138.91","","-0.39%"
"11/25/2020","139.77","139.55","139.88","138.99","","0.17%"
"11/24/2020","139.53","139.32","139.90","139.11","","0.18%"
"11/23/2020","139.28","137.90","139.36","137.82","","0.98%"
"11/20/2020","137.93","137.57","138.09","137.41","","0.28%"
"11/19/2020","137.54","137.78","138.02","137.16","","-0.17%"
"11/18/2020","137.77","138.03","138.24","137.68","","-0.12%"
"11/17/2020","137.93","138.00","138.38","137.79","","0.00%"
"11/16/2020","137.93","137.88","138.91","137.65","","-0.01%"
"11/13/2020","137.95","137.90","138.54","137.53","","0.06%"
"11/12/2020","137.87","139.40","139.48","137.74","","-1.08%"
"11/11/2020","139.38","139.74","140.29","139.19","","-0.22%"
"11/10/2020","139.69","138.70","139.80","138.15","","0.74%"
"11/09/2020","138.67","136.02","138.93","135.73","","2.01%"
"11/06/2020","135.94","136.06","136.27","135.46","","-0.07%"
"11/05/2020","136.03","135.76","136.32","135.05","","0.26%"
"11/04/2020","135.68","136.45","137.40","135.37","","-0.53%"
"11/03/2020","136.40","135.29","136.71","135.15","","0.87%"
"11/02/2020","135.23","135.49","135.57","134.87","","-0.13%"
"10/30/2020","135.41","135.26","135.83","134.39","","0.14%"
"10/29/2020","135.22","135.49","135.99","134.63","","-0.16%"
"10/28/2020","135.43","136.21","136.32","134.87","","-0.54%"
"10/27/2020","136.17","136.54","136.62","136.13","","-0.26%"
"10/26/2020","136.52","136.67","137.09","136.29","","0.00%"
"10/23/2020","136.52","137.16","137.36","136.35","","-0.44%"
"10/22/2020","137.12","137.54","137.63","136.96","","-0.28%"
"10/21/2020","137.50","136.56","137.69","136.45","","0.70%"
"10/20/2020","136.54","136.53","137.05","136.32","","0.04%"
"10/19/2020","136.49","136.20","137.28","135.84","","0.29%"
"10/16/2020","136.10","136.21","136.44","135.40","","-0.05%"
"10/15/2020","136.17","136.82","137.19","135.75","","-0.47%"
"10/14/2020","136.81","136.46","137.35","135.65","","0.30%"
"10/13/2020","136.40","137.62","137.81","136.37","","-0.83%"
"10/12/2020","137.54","137.93","138.10","137.21","","-0.15%"
"10/09/2020","137.75","137.15","137.86","136.76","","0.47%"
"10/08/2020","137.10","136.91","137.43","136.67","","0.16%"
"10/07/2020","136.88","136.05","137.02","135.85","","0.64%"
"10/06/2020","136.01","137.24","137.47","135.94","","-0.86%"
"10/05/2020","137.19","136.23","137.37","136.04","","0.71%"
"10/02/2020","136.22","136.04","136.43","135.03","","0.18%"
"10/01/2020","135.98","136.26","137.04","135.34","","-0.14%"
"09/30/2020","136.17","135.90","136.57","135.18","","0.23%"
"09/29/2020","135.86","135.37","136.27","135.36","","0.35%"
"09/28/2020","135.38","134.63","136.21","134.35","","0.59%"
"09/25/2020","134.59","134.45","134.86","133.82","","0.16%"
"09/24/2020","134.37","134.09","134.68","133.60","","0.24%"
"09/23/2020","134.05","133.62","134.64","133.11","","0.36%"
"09/22/2020","133.57","134.12","134.40","133.05","","-0.39%"
"09/21/2020","134.09","135.13","135.35","133.54","","-0.70%"
"09/18/2020","135.03","135.88","136.18","134.94","","-0.60%"
"09/17/2020","135.85","136.09","136.24","134.57","","-0.15%"
"09/16/2020","136.05","135.90","136.50","135.55","","0.17%"
"09/15/2020","135.82","135.83","136.46","135.41","","0.01%"
"09/14/2020","135.80","135.85","136.62","135.57","","-0.01%"
"09/11/2020","135.81","135.85","136.62","135.57","","-0.05%"
"09/10/2020","135.88","138.07","138.38","135.57","","-1.55%"
"09/09/2020","138.02","137.65","138.38","136.73","","0.30%"
"09/08/2020","137.61","139.95","140.09","137.61","","-1.63%"
"09/07/2020","139.89","141.03","141.16","139.59","","-0.85%"
"09/04/2020","141.09","141.04","141.45","140.11","","0.07%"
"09/03/2020","140.99","141.79","141.89","140.46","","-0.53%"
"09/02/2020","141.74","141.80","141.99","141.00","","-0.01%"
"09/01/2020","141.76","141.56","142.74","141.31","","0.14%"
"08/31/2020","141.56","140.66","142.05","140.49","","0.67%"
"08/28/2020","140.62","140.68","141.65","140.00","","-0.01%"
"08/27/2020","140.64","139.99","140.89","139.68","","0.47%"
"08/26/2020","139.98","139.93","140.34","139.62","","0.06%"
"08/25/2020","139.89","138.46","140.05","138.35","","1.05%"
"08/24/2020","138.43","138.48","139.03","138.28","","0.00%"
"08/21/2020","138.43","139.79","139.98","138.24","","-0.96%"
"08/20/2020","139.77","139.01","139.89","138.54","","0.58%"
"08/19/2020","138.97","139.59","139.98","138.78","","-0.39%"
"08/18/2020","139.52","138.86","139.67","138.60","","0.47%"
"08/17/2020","138.87","139.54","139.80","138.71","","-0.42%"
"08/14/2020","139.46","139.66","140.04","139.32","","-0.15%"
"08/13/2020","139.67","139.35","140.24","139.23","","0.27%"
"08/12/2020","139.30","139.01","139.65","138.86","","0.26%"
"08/11/2020","138.94","138.51","139.54","138.38","","0.33%"
"08/10/2020","138.48","138.15","138.68","138.09","","0.19%"
"08/07/2020","138.22","138.82","138.83","137.84","","-0.37%"
"08/06/2020","138.74","138.46","139.26","138.41","","0.23%"
"08/05/2020","138.42","138.18","139.04","138.02","","0.20%"
"08/04/2020","138.14","138.53","138.90","137.79","","-0.25%"
"08/03/2020","138.48","138.52","139.04","137.73","","0.00%"
"07/31/2020","138.48","137.11","139.24","136.77","","1.00%"
"07/30/2020","137.11","136.35","137.41","136.06","","0.57%"
"07/29/2020","136.33","135.90","136.50","135.66","","0.34%"
"07/28/2020","135.87","135.75","136.15","135.32","","0.10%"
"07/27/2020","135.73","135.70","135.96","135.14","","0.00%"
"07/24/2020","135.73","136.16","136.23","134.98","","-0.29%"
"07/23/2020","136.12","136.45","136.65","135.84","","-0.21%"
"07/22/2020","136.41","135.98","136.64","135.26","","0.35%"
"07/21/2020","135.93","135.81","136.47","135.69","","0.12%"
"07/20/2020","135.77","134.53","135.93","134.34","","1.00%"
"07/17/2020","134.43","134.63","134.93","134.10","","-0.13%"
"07/16/2020","134.60","134.54","135.20","134.04","","0.08%"
"07/15/2020","134.49","134.62","135.12","134.45","","-0.04%"
"07/14/2020","134.55","134.72","134.85","133.96","","-0.09%"
"07/13/2020","134.67","134.93","135.51","134.58","","-0.17%"
"07/10/2020","134.90","135.13","135.24","134.27","","-0.15%"
"07/09/2020","135.10","135.26","135.95","135.04","","-0.10%"
"07/08/2020","135.24","134.85","135.45","134.57","","0.31%"
"07/07/2020","134.82","134.10","135.43","134.03","","0.55%"
